time,beam,diff,total,n,B,G_on,solar_time,hour_angle,declination,cos_zen
2021-10-09 12:00,556.8876962,99.24304341,656.1307396,282,277.1506849,1373.385024,2021-10-09 11:45,-3.75,-7.34236011,0.706547474
2021-10-09 13:00,541.8674433,98.66335465,640.5307979,282,277.1506849,1373.385024,2021-10-09 12:45,11.25,-7.34236011,0.693125086
2021-10-09 14:00,468.8023344,95.59220278,564.3945372,282,277.1506849,1373.385024,2021-10-09 13:45,26.25,-7.34236011,0.627157517
2021-10-09 15:00,346.3258284,89.16454913,435.4903775,282,277.1506849,1373.385024,2021-10-09 14:45,41.25,-7.34236011,0.51314035
2021-10-09 16:00,193.1039236,76.78451617,269.8884398,282,277.1506849,1373.385024,2021-10-09 15:45,56.25,-7.34236011,0.358843665
2021-10-09 17:00,51.70260617,49.85127776,101.5538839,282,277.1506849,1373.385024,2021-10-09 16:45,71.25,-7.34236011,0.174782527
2021-10-09 18:00,0,0,0,282,277.1506849,1373.385024,2021-10-09 17:45,86.25,-7.34236011,-0.026499603
2021-10-09 19:00,0,0,0,282,277.1506849,1373.385024,2021-10-09 18:45,101.25,-7.34236011,-0.231285678
2021-10-09 20:00,0,0,0,282,277.1506849,1373.385024,2021-10-09 19:45,116.25,-7.34236011,-0.425619868
2021-10-09 21:00,0,0,0,282,277.1506849,1373.385024,2021-10-09 20:45,131.25,-7.34236011,-0.596258618
2021-10-09 22:00,0,0,0,282,277.1506849,1373.385024,2021-10-09 21:45,146.25,-7.34236011,-0.731573179
2021-10-09 23:00,0,0,0,282,277.1506849,1373.385024,2021-10-09 22:45,161.25,-7.34236011,-0.822342087
2021-10-10 0:00,0,0,0,283,278.1369863,1374.152772,2021-10-09 23:45,176.3208333,-7.724628908,-0.865783233
2021-10-10 1:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 0:45,-168.6791667,-7.724628908,-0.852119744
2021-10-10 2:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 1:45,-153.6791667,-7.724628908,-0.785970367
2021-10-10 3:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 2:45,-138.6791667,-7.724628908,-0.671843074
2021-10-10 4:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 3:45,-123.6791667,-7.724628908,-0.51751545
2021-10-10 5:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 4:45,-108.6791667,-7.724628908,-0.333504668
2021-10-10 6:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 5:45,-93.67916667,-7.724628908,-0.132350759
2021-10-10 7:00,13.45812507,22.94439919,36.40252427,283,278.1369863,1374.152772,2021-10-10 6:45,-78.67916667,-7.724628908,0.07223797
2021-10-10 8:00,113.6641889,65.75875034,179.4229393,283,278.1369863,1374.152772,2021-10-10 7:45,-63.67916667,-7.724628908,0.266319137
2021-10-10 9:00,268.1766727,83.76862855,351.9453013,283,278.1369863,1374.152772,2021-10-10 8:45,-48.67916667,-7.724628908,0.43666643
2021-10-10 10:00,408.7253823,92.72237494,501.4477573,283,278.1369863,1374.152772,2021-10-10 9:45,-33.67916667,-7.724628908,0.571670962
2021-10-10 11:00,507.6590124,97.32331056,604.982323,283,278.1369863,1374.152772,2021-10-10 10:45,-18.67916667,-7.724628908,0.662132398
2021-10-10 12:00,551.9742435,99.09866914,651.0729127,283,278.1369863,1374.152772,2021-10-10 11:45,-3.679166667,-7.724628908,0.701885941
2021-10-10 13:00,536.6930586,98.50311704,635.1961756,283,278.1369863,1374.152772,2021-10-10 12:45,11.32083333,-7.724628908,0.688222452
2021-10-10 14:00,463.4875484,95.39181341,558.8793618,283,278.1369863,1374.152772,2021-10-10 13:45,26.32083333,-7.724628908,0.622073076
2021-10-10 15:00,341.0828891,88.87830401,429.9611932,283,278.1369863,1374.152772,2021-10-10 14:45,41.32083333,-7.724628908,0.507945782
2021-10-10 16:00,188.4008714,76.29591981,264.6967912,283,278.1369863,1374.152772,2021-10-10 15:45,56.32083333,-7.724628908,0.353618158
2021-10-10 17:00,48.92917023,48.77583105,97.70500128,283,278.1369863,1374.152772,2021-10-10 16:45,71.32083333,-7.724628908,0.169607377
2021-10-10 18:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 17:45,86.32083333,-7.724628908,-0.031546532
2021-10-10 19:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 18:45,101.3208333,-7.724628908,-0.236135262
2021-10-10 20:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 19:45,116.3208333,-7.724628908,-0.430216429
2021-10-10 21:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 20:45,131.3208333,-7.724628908,-0.600563721
2021-10-10 22:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 21:45,146.3208333,-7.724628908,-0.735568254
2021-10-10 23:00,0,0,0,283,278.1369863,1374.152772,2021-10-10 22:45,161.3208333,-7.724628908,-0.82602969
2021-10-11 0:00,0,0,0,284,279.1232877,1374.918401,2021-10-10 23:45,176.3833333,-8.104608732,-0.869120175
2021-10-11 1:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 0:45,-168.6166667,-8.104608732,-0.85524632
2021-10-11 2:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 1:45,-153.6166667,-8.104608732,-0.788946428
2021-10-11 3:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 2:45,-138.6166667,-8.104608732,-0.674738728
2021-10-11 4:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 3:45,-123.6166667,-8.104608732,-0.520406286
2021-10-11 5:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 4:45,-108.6166667,-8.104608732,-0.336466603
2021-10-11 6:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 5:45,-93.61666667,-8.104608732,-0.135454864
2021-10-11 7:00,12.77184133,21.92871252,34.70055385,284,279.1232877,1374.918401,2021-10-11 6:45,-78.61666667,-8.104608732,0.068930314
2021-10-11 8:00,110.949603,65.28610665,176.2357097,284,279.1232877,1374.918401,2021-10-11 7:45,-63.61666667,-8.104608732,0.262760417
2021-10-11 9:00,264.4975332,83.51003368,348.0075669,284,279.1232877,1374.918401,2021-10-11 8:45,-48.61666667,-8.104608732,0.432826245
2021-10-11 10:00,404.5056771,92.54166276,497.0473399,284,279.1232877,1374.918401,2021-10-11 9:45,-33.61666667,-8.104608732,0.567538093
2021-10-11 11:00,503.043763,97.17185402,600.215617,284,279.1232877,1374.918401,2021-10-11 10:45,-18.61666667,-8.104608732,0.657715571
2021-10-11 12:00,547.0473015,98.95175637,645.9990578,284,279.1232877,1374.918401,2021-10-11 11:45,-3.616666667,-8.104608732,0.697213232
2021-10-11 13:00,531.540178,98.34141217,629.8815902,284,279.1232877,1374.918401,2021-10-11 12:45,11.38333333,-8.104608732,0.683339377
2021-10-11 14:00,458.2305781,95.1909036,553.4214817,284,279.1232877,1374.918401,2021-10-11 13:45,26.38333333,-8.104608732,0.617039486
2021-10-11 15:00,335.9325175,88.5924148,424.5249323,284,279.1232877,1374.918401,2021-10-11 14:45,41.38333333,-8.104608732,0.502831786
2021-10-11 16:00,183.8220067,75.80819158,259.6301983,284,279.1232877,1374.918401,2021-10-11 15:45,56.38333333,-8.104608732,0.348499344
2021-10-11 17:00,46.30653739,47.70128256,94.00781995,284,279.1232877,1374.918401,2021-10-11 16:45,71.38333333,-8.104608732,0.164559661
2021-10-11 18:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 17:45,86.38333333,-8.104608732,-0.036452079
2021-10-11 19:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 18:45,101.3833333,-8.104608732,-0.240837256
2021-10-11 20:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 19:45,116.3833333,-8.104608732,-0.43466736
2021-10-11 21:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 20:45,131.3833333,-8.104608732,-0.604733188
2021-10-11 22:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 21:45,146.3833333,-8.104608732,-0.739445036
2021-10-11 23:00,0,0,0,284,279.1232877,1374.918401,2021-10-11 22:45,161.3833333,-8.104608732,-0.829622513
2021-10-12 0:00,0,0,0,285,280.109589,1375.681683,2021-10-11 23:45,176.45,-8.482186986,-0.872401006
2021-10-12 1:00,0,0,0,285,280.109589,1375.681683,2021-10-12 0:45,-168.55,-8.482186986,-0.858302897
2021-10-12 2:00,0,0,0,285,280.109589,1375.681683,2021-10-12 1:45,-153.55,-8.482186986,-0.791841392
2021-10-12 3:00,0,0,0,285,280.109589,1375.681683,2021-10-12 2:45,-138.55,-8.482186986,-0.677545735
2021-10-12 4:00,0,0,0,285,280.109589,1375.681683,2021-10-12 3:45,-123.55,-8.482186986,-0.523204984
2021-10-12 5:00,0,0,0,285,280.109589,1375.681683,2021-10-12 4:45,-108.55,-8.482186986,-0.339337208
2021-10-12 6:00,0,0,0,285,280.109589,1375.681683,2021-10-12 5:45,-93.55,-8.482186986,-0.138472691
2021-10-12 7:00,12.11947791,20.93046653,33.04994444,285,280.109589,1375.681683,2021-10-12 6:45,-78.55,-8.482186986,0.065699982
2021-10-12 8:00,108.307098,64.81489337,173.1219914,285,280.109589,1375.681683,2021-10-12 7:45,-63.55,-8.482186986,0.259266781
2021-10-12 9:00,260.8754394,83.25158571,344.1270251,285,280.109589,1375.681683,2021-10-12 8:45,-48.55,-8.482186986,0.429036448
2021-10-12 10:00,400.3245535,92.36029792,492.6848515,285,280.109589,1375.681683,2021-10-12 9:45,-33.55,-8.482186986,0.563439461
2021-10-12 11:00,498.4478491,97.01907549,595.4669246,285,280.109589,1375.681683,2021-10-12 10:45,-18.55,-8.482186986,0.653316476
2021-10-12 12:00,542.1216737,98.80282373,640.9244974,285,280.109589,1375.681683,2021-10-12 11:45,-3.55,-8.482186986,0.692542524
2021-10-12 13:00,526.3737594,98.17679807,624.5505574,285,280.109589,1375.681683,2021-10-12 12:45,11.45,-8.482186986,0.678444415
2021-10-12 14:00,452.9506371,94.98570012,547.9363372,285,280.109589,1375.681683,2021-10-12 13:45,26.45,-8.482186986,0.611982911
2021-10-12 15:00,330.7588818,88.29954224,419.0584241,285,280.109589,1375.681683,2021-10-12 14:45,41.45,-8.482186986,0.497687253
2021-10-12 16:00,179.2389278,75.30667428,254.545602,285,280.109589,1375.681683,2021-10-12 15:45,56.45,-8.482186986,0.343346503
2021-10-12 17:00,43.74999311,46.59272387,90.34271698,285,280.109589,1375.681683,2021-10-12 16:45,71.45,-8.482186986,0.159478726
2021-10-12 18:00,0,0,0,285,280.109589,1375.681683,2021-10-12 17:45,86.45,-8.482186986,-0.041385791
2021-10-12 19:00,0,0,0,285,280.109589,1375.681683,2021-10-12 18:45,101.45,-8.482186986,-0.245558464
2021-10-12 20:00,0,0,0,285,280.109589,1375.681683,2021-10-12 19:45,116.45,-8.482186986,-0.439125263
2021-10-12 21:00,0,0,0,285,280.109589,1375.681683,2021-10-12 20:45,131.45,-8.482186986,-0.60889493
2021-10-12 22:00,0,0,0,285,280.109589,1375.681683,2021-10-12 21:45,146.45,-8.482186986,-0.743297942
2021-10-12 23:00,0,0,0,285,280.109589,1375.681683,2021-10-12 22:45,161.45,-8.482186986,-0.833174958
2021-10-13 0:00,0,0,0,286,281.0958904,1376.442393,2021-10-12 23:46,176.5083333,-8.857251784,-0.87561477
2021-10-13 1:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 0:46,-168.4916667,-8.857251784,-0.86132307
2021-10-13 2:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 1:46,-153.4916667,-8.857251784,-0.794731031
2021-10-13 3:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 2:46,-138.4916667,-8.857251784,-0.680376789
2021-10-13 4:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 3:46,-123.4916667,-8.857251784,-0.526053398
2021-10-13 5:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 4:46,-108.4916667,-8.857251784,-0.342277742
2021-10-13 6:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 5:46,-93.49166667,-8.857251784,-0.141573827
2021-10-13 7:00,11.46483954,19.89833162,31.36317117,286,281.0958904,1376.442393,2021-10-13 6:46,-78.49166667,-8.857251784,0.062380706
2021-10-13 8:00,105.6201925,64.32286226,169.9430547,286,281.0958904,1376.442393,2021-10-13 7:46,-63.49166667,-8.857251784,0.255686693
2021-10-13 9:00,257.1850494,82.98300314,340.1680525,286,281.0958904,1376.442393,2021-10-13 8:46,-48.49166667,-8.857251784,0.42517065
2021-10-13 10:00,396.0827087,92.17295174,488.2556604,286,281.0958904,1376.442393,2021-10-13 9:46,-33.49166667,-8.857251784,0.559282525
2021-10-13 11:00,493.813401,96.86246056,590.6758616,286,281.0958904,1376.442393,2021-10-13 10:46,-18.49166667,-8.857251784,0.648882817
2021-10-13 12:00,537.1880021,98.65145543,635.8394575,286,281.0958904,1376.442393,2021-10-13 11:46,-3.491666667,-8.857251784,0.687865413
2021-10-13 13:00,521.2341795,98.01084824,619.2450277,286,281.0958904,1376.442393,2021-10-13 12:46,11.50833333,-8.857251784,0.673573713
2021-10-13 14:00,447.7335135,94.78015535,542.5136689,286,281.0958904,1376.442393,2021-10-13 13:46,26.50833333,-8.857251784,0.606981674
2021-10-13 15:00,325.6821756,88.00729974,413.6894753,286,281.0958904,1376.442393,2021-10-13 14:46,41.50833333,-8.857251784,0.492627432
2021-10-13 16:00,174.7831742,74.80652933,249.5897035,286,281.0958904,1376.442393,2021-10-13 15:46,56.50833333,-8.857251784,0.338304041
2021-10-13 17:00,41.34208059,45.48697102,86.82905161,286,281.0958904,1376.442393,2021-10-13 16:46,71.50833333,-8.857251784,0.154528385
2021-10-13 18:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 17:46,86.50833333,-8.857251784,-0.04617553
2021-10-13 19:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 18:46,101.5083333,-8.857251784,-0.250130063
2021-10-13 20:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 19:46,116.5083333,-8.857251784,-0.44343605
2021-10-13 21:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 20:46,131.5083333,-8.857251784,-0.612920007
2021-10-13 22:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 21:46,146.5083333,-8.857251784,-0.747031882
2021-10-13 23:00,0,0,0,286,281.0958904,1376.442393,2021-10-13 22:46,161.5083333,-8.857251784,-0.836632174
2021-10-14 0:00,0,0,0,287,282.0821918,1377.200305,2021-10-13 23:46,176.5666667,-9.229691988,-0.87876835
2021-10-14 1:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 0:46,-168.4333333,-9.229691988,-0.864284004
2021-10-14 2:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 1:46,-153.4333333,-9.229691988,-0.797564257
2021-10-14 3:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 2:46,-138.4333333,-9.229691988,-0.683155951
2021-10-14 4:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 3:46,-123.4333333,-9.229691988,-0.528855822
2021-10-14 5:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 4:46,-108.4333333,-9.229691988,-0.345179169
2021-10-14 6:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 5:46,-93.43333333,-9.229691988,-0.144643253
2021-10-14 7:00,10.8285771,18.8684521,29.6970292,287,282.0821918,1377.200305,2021-10-14 6:46,-78.43333333,-9.229691988,0.059085735
2021-10-14 8:00,102.9698238,63.82491493,166.7947388,287,282.0821918,1377.200305,2021-10-14 7:46,-63.43333333,-9.229691988,0.252124001
2021-10-14 9:00,253.5135669,82.71122388,336.2247907,287,282.0821918,1377.200305,2021-10-14 8:46,-48.43333333,-9.229691988,0.421316307
2021-10-14 10:00,391.8503158,91.98326201,483.8335778,287,282.0821918,1377.200305,2021-10-14 9:46,-33.43333333,-9.229691988,0.555132476
2021-10-14 11:00,489.1832104,96.70377046,585.8869809,287,282.0821918,1377.200305,2021-10-14 10:46,-18.43333333,-9.229691988,0.644453158
2021-10-14 12:00,532.2568549,98.49801637,630.7548713,287,282.0821918,1377.200305,2021-10-14 11:46,-3.433333333,-9.229691988,0.683191296
2021-10-14 13:00,516.0988303,97.84260916,613.9414395,287,282.0821918,1377.200305,2021-10-14 12:46,11.56666667,-9.229691988,0.668706949
2021-10-14 14:00,442.5261587,94.57174518,537.0979039,287,282.0821918,1377.200305,2021-10-14 13:46,26.56666667,-9.229691988,0.601987203
2021-10-14 15:00,320.6260937,87.71074948,408.3368432,287,282.0821918,1377.200305,2021-10-14 14:46,41.56666667,-9.229691988,0.487578896
2021-10-14 16:00,170.3704092,74.29782876,244.668238,287,282.0821918,1377.200305,2021-10-14 15:46,56.56666667,-9.229691988,0.333278768
2021-10-14 17:00,39.02815066,44.36041693,83.38856759,287,282.0821918,1377.200305,2021-10-14 16:46,71.56666667,-9.229691988,0.149602115
2021-10-14 18:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 17:46,86.56666667,-9.229691988,-0.050933801
2021-10-14 19:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 18:46,101.5666667,-9.229691988,-0.254662789
2021-10-14 20:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 19:46,116.5666667,-9.229691988,-0.447701056
2021-10-14 21:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 20:46,131.5666667,-9.229691988,-0.616893361
2021-10-14 22:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 21:46,146.5666667,-9.229691988,-0.750709531
2021-10-14 23:00,0,0,0,287,282.0821918,1377.200305,2021-10-14 22:46,161.5666667,-9.229691988,-0.840030213
2021-10-15 0:00,0,0,0,288,283.0684932,1377.955194,2021-10-14 23:46,176.6208333,-9.599397234,-0.881858145
2021-10-15 1:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 0:46,-168.3791667,-9.599397234,-0.867196897
2021-10-15 2:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 1:46,-153.3791667,-9.599397234,-0.800366225
2021-10-15 3:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 2:46,-138.3791667,-9.599397234,-0.685920529
2021-10-15 4:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 3:46,-123.3791667,-9.599397234,-0.531659095
2021-10-15 5:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 4:46,-108.3791667,-9.599397234,-0.348094583
2021-10-15 6:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 5:46,-93.37916667,-9.599397234,-0.147736612
2021-10-15 7:00,10.19773814,17.82437174,28.02210988,288,283.0684932,1377.955194,2021-10-15 6:46,-78.37916667,-9.599397234,0.055760752
2021-10-15 8:00,100.3193521,63.31345297,163.6328051,288,283.0684932,1377.955194,2021-10-15 7:46,-63.37916667,-9.599397234,0.248529502
2021-10-15 9:00,249.8210957,82.43278628,332.253882,288,283.0684932,1377.955194,2021-10-15 8:46,-48.37916667,-9.599397234,0.417432766
2021-10-15 10:00,387.5961588,91.78946364,479.3856225,288,283.0684932,1377.955194,2021-10-15 9:46,-33.37916667,-9.599397234,0.550960064
2021-10-15 11:00,484.5399072,96.54219743,581.0821046,288,283.0684932,1377.955194,2021-10-15 10:46,-18.37916667,-9.599397234,0.640011733
2021-10-15 12:00,527.3270248,98.34241205,625.6694369,288,283.0684932,1377.955194,2021-10-15 11:46,-3.379166667,-9.599397234,0.678519048
2021-10-15 13:00,510.9830013,97.67266573,608.655667,288,283.0684932,1377.955194,2021-10-15 12:46,11.62083333,-9.599397234,0.6638578
2021-10-15 14:00,437.358817,94.3618749,531.7206919,288,283.0684932,1377.955194,2021-10-15 13:46,26.62083333,-9.599397234,0.597027128
2021-10-15 15:00,315.632007,87.41257492,403.0445819,288,283.0684932,1377.955194,2021-10-15 14:46,41.62083333,-9.599397234,0.482581432
2021-10-15 16:00,166.0450681,73.78592642,239.8309945,288,283.0684932,1377.955194,2021-10-15 15:46,56.62083333,-9.599397234,0.328319997
2021-10-15 17:00,36.83329407,43.22645281,80.05974688,288,283.0684932,1377.955194,2021-10-15 16:46,71.62083333,-9.599397234,0.144755485
2021-10-15 18:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 17:46,86.62083333,-9.599397234,-0.055602485
2021-10-15 19:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 18:46,101.6208333,-9.599397234,-0.25909985
2021-10-15 20:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 19:46,116.6208333,-9.599397234,-0.4518686
2021-10-15 21:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 20:46,131.6208333,-9.599397234,-0.620771863
2021-10-15 22:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 21:46,146.6208333,-9.599397234,-0.754299161
2021-10-15 23:00,0,0,0,288,283.0684932,1377.955194,2021-10-15 22:46,161.6208333,-9.599397234,-0.84335083
2021-10-16 0:00,0,0,0,289,284.0547945,1378.706837,2021-10-15 23:46,176.675,-9.966257972,-0.88488742
2021-10-16 1:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 0:46,-168.325,-9.966257972,-0.870050184
2021-10-16 2:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 1:46,-153.325,-9.966257972,-0.803111243
2021-10-16 3:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 2:46,-138.325,-9.966257972,-0.688632374
2021-10-16 4:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 3:46,-123.325,-9.966257972,-0.534415124
2021-10-16 5:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 4:46,-108.325,-9.966257972,-0.350969144
2021-10-16 6:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 5:46,-93.325,-9.966257972,-0.150795973
2021-10-16 7:00,9.580996288,16.78488353,26.36587982,289,284.0547945,1378.706837,2021-10-16 6:46,-78.325,-9.966257972,0.052462918
2021-10-16 8:00,97.70909463,62.79624098,160.5053356,289,284.0547945,1378.706837,2021-10-16 7:46,-63.325,-9.966257972,0.24495577
2021-10-16 9:00,246.151824,82.1512884,328.3031124,289,284.0547945,1378.706837,2021-10-16 8:46,-48.325,-9.966257972,0.413564515
2021-10-16 10:00,383.356204,91.59344628,474.9496502,289,284.0547945,1378.706837,2021-10-16 9:46,-33.325,-9.966257972,0.546798744
2021-10-16 11:00,479.9059269,96.37866761,576.2845945,289,284.0547945,1378.706837,2021-10-16 10:46,-18.325,-9.966257972,0.635578766
2021-10-16 12:00,522.4049328,98.1848561,620.5897889,289,284.0547945,1378.706837,2021-10-16 11:46,-3.325,-9.966257972,0.673854369
2021-10-16 13:00,505.8765848,97.50056056,603.3771454,289,284.0547945,1378.706837,2021-10-16 12:46,11.675,-9.966257972,0.659017133
2021-10-16 14:00,432.206205,94.14928547,526.3554905,289,284.0547945,1378.706837,2021-10-16 13:46,26.675,-9.966257972,0.592078191
2021-10-16 15:00,310.6630882,87.11027337,397.7733616,289,284.0547945,1378.706837,2021-10-16 14:46,41.675,-9.966257972,0.477599323
2021-10-16 16:00,161.7666387,73.26570739,235.0323461,289,284.0547945,1378.706837,2021-10-16 15:46,56.675,-9.966257972,0.323382073
2021-10-16 17:00,34.73198906,42.07305468,76.80504373,289,284.0547945,1378.706837,2021-10-16 16:46,71.675,-9.966257972,0.139936092
2021-10-16 18:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 17:46,86.675,-9.966257972,-0.060237079
2021-10-16 19:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 18:46,101.675,-9.966257972,-0.263495969
2021-10-16 20:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 19:46,116.675,-9.966257972,-0.455988822
2021-10-16 21:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 20:46,131.675,-9.966257972,-0.624597567
2021-10-16 22:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 21:46,146.675,-9.966257972,-0.757831796
2021-10-16 23:00,0,0,0,289,284.0547945,1378.706837,2021-10-16 22:46,161.675,-9.966257972,-0.846611818
2021-10-17 0:00,0,0,0,290,285.0410959,1379.455011,2021-10-16 23:46,176.725,-10.33016549,-0.887852787
2021-10-17 1:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 0:46,-168.275,-10.33016549,-0.872855239
2021-10-17 2:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 1:46,-153.275,-10.33016549,-0.80582459
2021-10-17 3:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 2:46,-138.275,-10.33016549,-0.691328868
2021-10-17 4:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 3:46,-123.275,-10.33016549,-0.537170765
2021-10-17 5:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 4:46,-108.275,-10.33016549,-0.353855904
2021-10-17 6:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 5:46,-93.275,-10.33016549,-0.153876887
2021-10-17 7:00,8.965972612,15.73339269,24.6993653,290,285.0410959,1379.455011,2021-10-17 6:46,-78.275,-10.33016549,0.049138045
2021-10-17 8:00,95.10320953,62.26548932,157.3686989,290,285.0410959,1379.455011,2021-10-17 7:46,-63.275,-10.33016549,0.24135376
2021-10-17 9:00,242.4662423,81.86320789,324.3294501,290,285.0410959,1379.455011,2021-10-17 8:46,-48.275,-10.33016549,0.409671074
2021-10-17 10:00,379.0994987,91.39342559,470.4929243,290,285.0410959,1379.455011,2021-10-17 9:46,-33.275,-10.33016549,0.542619442
2021-10-17 11:00,475.2641041,96.21237179,571.4764759,290,285.0410959,1379.455011,2021-10-17 10:46,-18.275,-10.33016549,0.631138651
2021-10-17 12:00,517.4895216,98.02526418,615.5147858,290,285.0410959,1379.455011,2021-10-17 11:46,-3.275,-10.33016549,0.669196263
2021-10-17 13:00,500.7949479,97.32690117,598.1218491,290,285.0410959,1379.455011,2021-10-17 12:46,11.725,-10.33016549,0.654198716
2021-10-17 14:00,427.0985322,93.93542519,521.0339574,290,285.0410959,1379.455011,2021-10-17 13:46,26.725,-10.33016549,0.587168067
2021-10-17 15:00,305.7604651,86.80661665,392.5670818,290,285.0410959,1379.455011,2021-10-17 14:46,41.725,-10.33016549,0.472672344
2021-10-17 16:00,157.5787964,72.74274811,230.3215445,290,285.0410959,1379.455011,2021-10-17 15:46,56.725,-10.33016549,0.318514242
2021-10-17 17:00,32.74674628,40.91435297,73.66109925,290,285.0410959,1379.455011,2021-10-17 16:46,71.725,-10.33016549,0.13519938
2021-10-17 18:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 17:46,86.725,-10.33016549,-0.064779636
2021-10-17 19:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 18:46,101.725,-10.33016549,-0.267794568
2021-10-17 20:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 19:46,116.725,-10.33016549,-0.460010283
2021-10-17 21:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 20:46,131.725,-10.33016549,-0.628327597
2021-10-17 22:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 21:46,146.725,-10.33016549,-0.761275965
2021-10-17 23:00,0,0,0,290,285.0410959,1379.455011,2021-10-17 22:46,161.725,-10.33016549,-0.849795174
2021-10-18 0:00,0,0,0,291,286.0273973,1380.199494,2021-10-17 23:47,176.775,-10.69101196,-0.890757492
2021-10-18 1:00,0,0,0,291,286.0273973,1380.199494,2021-10-18 0:47,-168.225,-10.69101196,-0.875600507
2021-10-18 2:00,0,0,0,291,286.0273973,1380.199494,2021-10-18 1:47,-153.225,-10.69101196,-0.808480617
2021-10-18 3:00,0,0,0,291,286.0273973,1380.199494,2021-10-18 2:47,-138.225,-10.69101196,-0.693971931
2021-10-18 4:00,0,0,0,291,286.0273973,1380.199494,2021-10-18 3:47,-123.225,-10.69101196,-0.539878027
2021-10-18 5:00,0,0,0,291,286.0273973,1380.199494,2021-10-18 4:47,-108.225,-10.69101196,-0.356700149
